titleId,ordering,title,regionclanguage,types,attributes,isOriginalTitle
tt0028674,11,The Lonely White Sail,USc\N,\N,\N,0
tt0028675,4,Danger in Paris,USc\N,\N,new title,0
tt0028676,14,Café Metropole,USc\N,imdbDisplay,\N,0
tt0028677,9,California Straight Ahead!,USc\N,imdbDisplay,\N,0
tt0028678,4,The Gentleman from California,USc\N,working,\N,0
tt0028678,6,The Californian,USc\N,imdbDisplay,\N,0
tt0028679,10,Call It a Day,USc\N,imdbDisplay,\N,0
tt0028680,1,Calling All Doctors,USc\N,imdbDisplay,\N,0
tt0028683,7,Camille,USc\N,imdbDisplay,\N,0
tt0028684,2,Song of the Soul,USc\N,\N,\N,0
tt0028685,1,The Candid Candidate,USc\N,imdbDisplay,\N,0
tt0028687,3,Love in Stunt Flying,USc\N,\N,\N,0
tt0028688,1,The Captain's Kid,USc\N,imdbDisplay,\N,0
tt0028689,2,Captain's Orders,USc\N,imdbDisplay,\N,0
tt0028691,20,Captains Courageous,USc\N,imdbDisplay,\N,0
tt0028691,24,Rudyard Kipling's Captains Courageous,USc\N,\N,complete title,0
tt0028692,3,Animal Orchestra,USc\N,working,\N,0
tt0028692,4,A Car-Tune Portrait,USc\N,imdbDisplay,\N,0
tt0028693,1,French White Cargo,USc\N,alternative,\N,0
tt0028694,1,Carnival Queen,USc\N,imdbDisplay,\N,0
tt0028695,13,Clue Club #10: The Case of the Stuttering Bishop,USc\N,\N,series title,0
tt0028695,14,The Case of the Stuttering Bishop,USc\N,imdbDisplay,\N,0
tt0028696,4,The Case of the Stuttering Pig,USc\N,imdbDisplay,\N,0
tt0028697,1,Golddigging in the Treasury,USc\N,working,\N,0
tt0028697,5,Cash and Carry,USc\N,imdbDisplay,\N,0
tt0028701,3,Crooked Passage,USc\N,alternative,\N,0
tt0028704,4,The Ladies in the Green Hats,USc\N,\N,\N,0
tt0028705,13,Champagne Waltz,USc\N,imdbDisplay,\N,0
tt0028706,3,Change for a Sovereign,USc\N,imdbDisplay,\N,0
tt0028707,14,Charlie Chan at Monte Carlo,USc\N,imdbDisplay,\N,0
tt0028708,15,Charlie Chan at the Olympics,USc\N,imdbDisplay,\N,0
tt0028709,9,Charlie Chan on Broadway,USc\N,imdbDisplay,\N,0
tt0028710,3,Checkers,USc\N,imdbDisplay,\N,0
tt0028711,1,The Cherokee Strip,USc\N,imdbDisplay,\N,0
tt0028712,2,Cheyenne Rides Again,USc\N,imdbDisplay,\N,0
tt0028713,4,Chicken a la King,USc\N,imdbDisplay,\N,0
tt0028715,4,Miss Customs Agent,USc\N,working,\N,0
tt0028715,5,China Passage,USc\N,imdbDisplay,\N,0
tt0028716,2,Satan's Five Warnings,USc\N,\N,\N,0
tt0028717,1,Cinema Circus,USc\N,imdbDisplay,\N,0
tt0028718,2,Happy Harmonies #27: Circus Daze,USc\N,\N,series title,0
tt0028718,3,Happy Harmonies (1936-1937 Season) #2: Circus Daze,USc\N,\N,series title,0
tt0028718,5,Circus Daze,USc\N,imdbDisplay,\N,0
tt0028719,5,Without a Net,USc\N,working,\N,0
tt0028719,6,Circus Girl,USc\N,imdbDisplay,\N,0
tt0028721,1,City Girl,USc\N,imdbDisplay,\N,0
tt0028721,7,Blond Moll,USc\N,working,\N,0
tt0028722,2,Clarence,USc\N,imdbDisplay,\N,0
tt0028723,2,I Claudius,USc\N,imdbDisplay,\N,0
tt0028724,1,Clean Pastures,USc\N,imdbDisplay,\N,0
tt0028725,1,Clipped Wings,USc\N,imdbDisplay,\N,0
tt0028726,20,Clock Cleaners,USc\N,imdbDisplay,\N,0
tt0028728,1,Trail of Terror,USc\N,\N,poster title,0
tt0028728,3,Colorado Kid,USc\N,imdbDisplay,\N,0
tt0028731,2,Come Up Riches,USc\N,imdbDisplay,\N,0
tt0028732,1,Come on Cowboys,USc\N,imdbDisplay,\N,0
tt0028733,3,Command Performance,USc\N,imdbDisplay,\N,0
tt0028736,2,Giovanni de Medici: The Leader,USc\N,\N,\N,0
tt0028737,3,Mazurka,USc\N,working,\N,0
tt0028737,4,Confession,USc\N,imdbDisplay,\N,0
tt0028737,6,One Hour of Romance,USc\N,working,\N,0
tt0028737,7,One Hour to Live,USc\N,working,\N,0
tt0028739,3,Conquest,USc\N,imdbDisplay,\N,0
tt0028739,7,Beloved,USc\N,working,\N,0
tt0028740,2,The Duchess of Parma,USc\N,\N,\N,0
tt0028741,2,The Black Corsair,USc\N,\N,\N,0
tt0028742,2,Cotton Queen,USc\N,imdbDisplay,\N,0
tt0028743,4,The Man Behind the Law,USc\N,working,\N,0
tt0028743,8,Counsel for Crime,USc\N,imdbDisplay,\N,0
tt0028744,6,Counterfeit Lady,USc\N,imdbDisplay,\N,0
tt0028745,3,County Fair,USc\N,imdbDisplay,\N,0
tt0028745,4,Kentucky Carnival,USc\N,tv,\N,0
tt0028746,10,Courage of the West,USc\N,imdbDisplay,\N,0
tt0028748,1,Danger Men Working,USc\N,working,\N,0
tt0028748,4,The Crime Nobody Saw,USc\N,imdbDisplay,\N,0
tt0028749,11,Criminals of the Air,USc\N,imdbDisplay,\N,0
tt0028749,3,Guardians of the Air,USc\N,working,\N,0
tt0028749,4,Honeymoon Pilot,USc\N,\N,trailer title,0
tt0028751,1,The Four Corn Patches,USc\N,\N,\N,0
tt0028753,1,Daily Beauty Rituals,USc\N,imdbDisplay,\N,0
tt0028753,3,Constance Bennett Presents Her 'Daily Beauty Rituals',USc\N,\N,complete title,0
tt0028754,3,Forbidden Desire,USc\N,\N,reissue title,0
tt0028754,4,Are You Fit to Marry?,USc\N,\N,reissue title,0
tt0028754,5,Marriage Forbidden,USc\N,\N,reissue title,0
tt0028754,6,Forbidden Desires,USc\N,\N,informal title,0
tt0028754,8,Damaged Goods,USc\N,imdbDisplay,\N,0
tt0028755,13,The Kiss That Kills,USc\N,\N,reissue title,0
tt0028755,3,Dark Waters,USc\N,working,\N,0
tt0028755,5,The Shocking Truth,USc\N,\N,reissue title,0
tt0028757,4,A Damsel in Distress,USc\N,imdbDisplay,\N,0
tt0028758,2,Dance Charlie Dance,USc\N,imdbDisplay,\N,0
tt0028759,3,Danger Patrol,USc\N,imdbDisplay,\N,0
tt0028759,5,Highway to Hell,USc\N,working,\N,0
tt0028760,1,Danger Valley,USc\N,imdbDisplay,\N,0
tt0028761,5,Danger - Love at Work,USc\N,imdbDisplay,\N,0
tt0028762,3,A Dangerous Adventure,USc\N,imdbDisplay,\N,0
tt0028763,3,Dangerous Holiday,USc\N,imdbDisplay,\N,0
tt0028764,3,Dangerous Number,USc\N,imdbDisplay,\N,0
tt0028765,3,Dangerously Yours,USc\N,imdbDisplay,\N,0
tt0028765,5,The Great Diamond Robbery,USc\N,working,\N,0
tt0028767,16,Dark Journey,USc\N,imdbDisplay,\N,0
tt0028768,1,Dark Manhattan,USc\N,imdbDisplay,\N,0
tt0028769,1,Darts Are Trumps,USc\N,imdbDisplay,\N,0
tt0028770,12,Daughter of Shanghai,USc\N,imdbDisplay,\N,0
tt0028770,7,Across the River,USc\N,\N,pre-release title,0
tt0028772,10,A Day at the Races,USc\N,imdbDisplay,\N,0
tt0028773,18,Dead End: Cradle of Crime,USc\N,\N,reissue title,0
tt0028773,30,Dead End,USc\N,imdbDisplay,\N,0
tt0028774,3,Dead Yesterday,USc\N,working,\N,0
tt0028774,4,The Great Hospital Mystery,USc\N,imdbDisplay,\N,0
tt0028776,3,The Mysterious Bombardier,USc\N,\N,reissue title,0
tt0028776,4,Death in the Air,USc\N,imdbDisplay,\N,0
tt0028776,6,Pilot X,USc\N,\N,reissue title,0
tt0028776,7,Death in the Sky,USc\N,working,\N,0
tt0028777,1,Deep South,USc\N,imdbDisplay,\N,0
tt0028782,10,Death Marches On,USc\N,working,\N,0
tt0028782,5,The Devil Is Driving,USc\N,imdbDisplay,\N,0
tt0028783,18,The Depth Below,USc\N,working,\N,0
tt0028783,1,Devil's Playground,USc\N,imdbDisplay,\N,0
tt0028783,5,Submarine,USc\N,working,\N,0
tt0028784,6,The Devil's Saddle Legion,USc\N,imdbDisplay,\N,0
tt0028785,3,Adventures of Dick Tracy,USc\N,working,\N,0
tt0028785,4,Dick Tracy and the Spider Ring,USc\N,working,\N,0
tt0028785,7,Dick Tracy,USc\N,imdbDisplay,\N,0
tt0028787,1,Ding Dong Doggie,USc\N,imdbDisplay,\N,0
tt0028788,17,Dinner at the Ritz,USc\N,imdbDisplay,\N,0
tt0028789,1,Ditto,USc\N,imdbDisplay,\N,0
tt0028791,3,Dizzy Doctors,USc\N,imdbDisplay,\N,0
tt0028793,2,A Doctor's Diary,USc\N,imdbDisplay,\N,0
tt0028794,2,Dog Daze,USc\N,imdbDisplay,\N,0
tt0028796,10,Don Donald,USc\N,imdbDisplay,\N,0
tt0028797,1,Don't Get Me Wrong,USc\N,imdbDisplay,\N,0
tt0028798,2,Trial Horse,USc\N,\N,pre-release title,0
tt0028798,3,The Kid Comes Back,USc\N,imdbDisplay,\N,0
tt0028798,4,Don't Pull Your Punches,USc\N,working,\N,0
tt0028799,3,Don't Tell the Wife,USc\N,imdbDisplay,\N,0
tt0028799,4,Once Over Lightly,USc\N,working,\N,0
tt0028800,7,Donald's Ostrich,USc\N,imdbDisplay,\N,0
tt0028801,4,Between Two Worlds,USc\N,\N,\N,0
tt0028802,1,Doomed at Sundown,USc\N,imdbDisplay,\N,0
tt0028803,1,Alibi Breaker,USc\N,\N,reissue title,0
tt0028804,14,Three's Company,USc\N,working,\N,0
tt0028804,8,Double Wedding,USc\N,imdbDisplay,\N,0
tt0028806,5,Double or Nothing,USc\N,imdbDisplay,\N,0
tt0028807,4,Dr. Syn,USc\N,\N,alternative spelling,0
tt0028808,1,Draegerman Courage,USc\N,imdbDisplay,\N,0
tt0028809,13,The Shanghai Drama,USc\N,imdbDisplay,\N,0
tt0028810,14,Dreaming Lips,USc\N,imdbDisplay,\N,0
tt0028812,2,Drums of Destiny,USc\N,imdbDisplay,\N,0
tt0028814,2,The Duke Comes Back,USc\N,imdbDisplay,\N,0
tt0028816,21,Easy Living,USc\N,imdbDisplay,\N,0
tt0028817,5,Ebb Tide,USc\N,imdbDisplay,\N,0
tt0028818,9,The Edge of the World,USc\N,imdbDisplay,\N,0
tt0028819,2,Educated Fish,USc\N,imdbDisplay,\N,0
tt0028820,4,Egghead Rides Again,USc\N,imdbDisplay,\N,0
tt0028827,4,Elephant Boy,USc\N,imdbDisplay,\N,0
tt0028828,3,Man Sometime Errs,USc\N,\N,informal English title,0
tt0028829,12,The Emperor's Candlesticks,USc\N,imdbDisplay,\N,0
tt0028829,2,Adventure for Three,USc\N,working,\N,0
tt0028830,1,Empty Holsters,USc\N,imdbDisplay,\N,0
tt0028835,3,Escape,USc\N,imdbDisplay,\N,0
tt0028836,1,Fools in Paradise,USc\N,working,\N,0
tt0028836,4,Escape by Night,USc\N,imdbDisplay,\N,0
tt0028841,3,Espionage,USc\N,imdbDisplay,\N,0
tt0028842,3,Ever Since Eve,USc\N,imdbDisplay,\N,0
tt0028843,5,Sapphire Sal,USc\N,working,\N,0
tt0028843,9,Every Day's a Holiday,USc\N,imdbDisplay,\N,0
tt0028844,2,Exclusive,USc\N,imdbDisplay,\N,0
tt0028845,1,Exiled to Shanghai,USc\N,imdbDisplay,\N,0
tt0028846,2,Fair Warning,USc\N,imdbDisplay,\N,0
tt0028846,5,Death in Paradise Canyon,USc\N,alternative,\N,0
tt0028846,6,Mr. Jericho,USc\N,working,\N,0
tt0028847,2,Let's Make a Dream,USc\N,imdbDisplay,\N,0
tt0028848,1,The Village Rogue,USc\N,\N,informal English title,0
tt0028849,4,The Andersson Family,USc\N,\N,\N,0
tt0028850,2,A Family Affair,USc\N,imdbDisplay,\N,0
tt0028854,2,Troopship,USc\N,\N,\N,0
tt0028855,1,Father Steps Out,USc\N,imdbDisplay,\N,0
tt0028856,2,Feather Your Nest,USc\N,imdbDisplay,\N,0
tt0028857,4,Federal Bullets,USc\N,imdbDisplay,\N,0
tt0028859,1,The Fella with a Fiddle,USc\N,\N,reissue title,0
tt0028859,3,The Fella with the Fiddle,USc\N,imdbDisplay,\N,0
tt0028865,2,The Feud of the Trail,USc\N,imdbDisplay,\N,0
tt0028866,8,Fifty Roads to Town,USc\N,imdbDisplay,\N,0
tt0028868,4,Fight for Your Lady,USc\N,imdbDisplay,\N,0
tt0028869,3,A Fight to the Finish,USc\N,imdbDisplay,\N,0
tt0028870,3,The Fighting Deputy,USc\N,imdbDisplay,\N,0
tt0028871,4,A Slug for Cleopatra,USc\N,working,\N,0
tt0028871,5,It Only Happens Once,USc\N,working,\N,0
tt0028871,8,Find the Witness,USc\N,imdbDisplay,\N,0
tt0028872,16,Fire Over England,USc\N,imdbDisplay,\N,0
tt0028873,19,The Firefly,USc\N,imdbDisplay,\N,0
tt0028874,2,First Lady,USc\N,imdbDisplay,\N,0
tt0028875,2,Fishy Tales,USc\N,imdbDisplay,\N,0
tt0028876,9,Fit for a King,USc\N,imdbDisplay,\N,0
tt0028877,5,Pay Up Madam,USc\N,\N,review title,0
tt0028880,4,Flight from Glory,USc\N,imdbDisplay,\N,0
tt0028881,10,Florentine,USc\N,imdbDisplay,\N,0
tt0028882,3,The Adventures of Torchy Blane,USc\N,working,\N,0
tt0028882,5,Fly-Away Baby,USc\N,\N,poster title,0
tt0028882,6,Fly Away Baby,USc\N,imdbDisplay,\N,0
tt0028883,3,The Flying Doctor,USc\N,imdbDisplay,\N,0
tt0028885,1,Follow Your Star,USc\N,imdbDisplay,\N,0
tt0028886,1,The Football Toucher Downer,USc\N,imdbDisplay,\N,0
tt0028887,1,The Footloose Heiress,USc\N,imdbDisplay,\N,0
tt0028887,2,The Madcap Heiress,USc\N,\N,pre-release title,0
tt0028890,10,Forlorn River,USc\N,imdbDisplay,\N,0
tt0028890,9,River of Destiny,USc\N,tv,\N,0
tt0028891,5,Forty Naughty Girls,USc\N,imdbDisplay,\N,0
tt0028891,7,The Riddle of the 40 Naughty Girls,USc\N,working,\N,0
tt0028892,1,Tomb of the Angels,USc\N,\N,\N,0
tt0028893,2,Fowl Play,USc\N,imdbDisplay,\N,0
tt0028894,4,The Foxy Hunter,USc\N,imdbDisplay,\N,0
tt0028895,3,Right Guy,USc\N,working,\N,0
tt0028895,4,The Frame-Up,USc\N,imdbDisplay,\N,0
tt0028896,1,Framing Youth,USc\N,imdbDisplay,\N,0
tt0028902,1,Jolly Paupers,USc\N,\N,\N,0
tt0028902,4,Freylekhe kabtsonim,UScyi,alternative,YIVO translation,0
tt0028904,2,From Bad to Worse,USc\N,imdbDisplay,\N,0
tt0028905,14,Feu Mathias Pascal,USc\N,\N,\N,0
tt0028905,5,The Man from Nowhere,USc\N,imdbDisplay,\N,0
tt0028907,1,Fugitive in the Sky,USc\N,imdbDisplay,\N,0
tt0028907,3,Heros of the Air,USc\N,\N,pre-release title,0
tt0028912,5,All Men Are Crazy,USc\N,\N,informal English title,0
tt0028914,1,The Gambling Terror,USc\N,imdbDisplay,\N,0
tt0028915,3,The Game That Kills,USc\N,imdbDisplay,\N,0
tt0028916,4,The Gang,USc\N,\N,\N,0
tt0028917,2,Gangsters on the Loose,USc\N,imdbDisplay,\N,0
tt0028918,4,Gangway,USc\N,imdbDisplay,\N,0
tt0028925,1,The Oily Bird Gets Porky,USc\N,working,\N,0
tt0028925,3,Get Rich Quick Porky,USc\N,imdbDisplay,\N,0
tt0028927,4,Ghost Town,USc\N,imdbDisplay,\N,0
tt0028929,8,End of Adventure,USc\N,\N,pre-release title,0
tt0028929,9,The Girl from Scotland Yard,USc\N,imdbDisplay,\N,0
tt0028930,4,Girl Loves Boy,USc\N,imdbDisplay,\N,0
tt0028931,1,The Girl Said No,USc\N,imdbDisplay,\N,0
tt0028932,2,A Girl with Ideas,USc\N,imdbDisplay,\N,0
tt0028933,4,Girls Can Play,USc\N,imdbDisplay,\N,0
tt0028933,5,Miss Casey at the Bat,USc\N,working,\N,0
tt0028933,7,Fielder's Field,USc\N,working,\N,0
tt0028934,5,Git Along Little Dogies,USc\N,imdbDisplay,\N,0
tt0028935,2,Crime Does Not Pay No. 12: Give Till It Hurts,USc\N,\N,series title,0
tt0028935,3,Give Till It Hurts,USc\N,imdbDisplay,\N,0
tt0028936,3,Gypsy Queen,USc\N,\N,recut version,0
tt0028937,2,Glove Taps,USc\N,imdbDisplay,\N,0
tt0028938,3,The Happiest Married Couple in Vienna,USc\N,\N,\N,0
tt0028939,3,The Go Getter,USc\N,imdbDisplay,\N,0
tt0028940,7,God's Country and the Man,USc\N,imdbDisplay,\N,0
tt0028941,9,God's Country and the Woman,USc\N,imdbDisplay,\N,0
tt0028942,4,All God's Stepchildren,USc\N,\N,review title,0
tt0028942,5,God's Step Children,USc\N,imdbDisplay,\N,0
tt0028943,4,The Gold Racket,USc\N,imdbDisplay,\N,0
tt0028944,14,The Good Earth,USc\N,imdbDisplay,\N,0
tt0028946,3,The Good Old Soak,USc\N,imdbDisplay,\N,0
tt0028947,1,Goofs and Saddles,USc\N,imdbDisplay,\N,0
tt0028948,1,Gordian the Tyrant,USc\N,\N,\N,0
tt0028949,2,The Grand Hooter,USc\N,imdbDisplay,\N,0
tt0028950,3,The Grand Illusion,USc\N,imdbDisplay,\N,0
tt0028950,44,Grand Illusion,USc\N,\N,informal English title,0
tt0028951,10,Silent Barriers,USc\N,\N,\N,0
tt0028952,11,The Great Gambini,USc\N,imdbDisplay,\N,0
tt0028953,10,The Great Garrick,USc\N,imdbDisplay,\N,0
tt0028953,6,Ladies and Gentlemen,USc\N,working,\N,0
tt0028955,11,The Rise of the O'Malleys,USc\N,working,\N,0
tt0028955,18,The Making of O'Malley,USc\N,working,\N,0
tt0028955,9,The Great O'Malley,USc\N,imdbDisplay,\N,0
tt0028956,5,The Green Cockatoo,USc\N,imdbDisplay,\N,0
tt0028957,2,Green Fields,USc\N,imdbDisplay,\N,0
tt0028957,3,Grine Felder,UScyi,alternative,YIVO translation,0
tt0028957,5,Grune Felder,UScyi,alternative,\N,0
tt0028958,3,Green Light,USc\N,imdbDisplay,\N,0
tt0028959,13,The Meddler,USc\N,\N,informal English title,0
tt0028959,18,Heart of Paris,USc\N,imdbDisplay,\N,0
tt0028960,5,Grips Grunts and Groans,USc\N,imdbDisplay,\N,0
tt0028967,1,Gun Lords of Stirrup Basin,USc\N,imdbDisplay,\N,0
tt0028968,2,The Gun Ranger,USc\N,imdbDisplay,\N,0
tt0028969,3,Guns in the Dark,USc\N,imdbDisplay,\N,0
tt0028970,3,Guns of the Pecos,USc\N,imdbDisplay,\N,0
tt0028971,2,Gunsmoke Ranch,USc\N,imdbDisplay,\N,0
tt0028973,1,The Divine Jetta,USc\N,\N,\N,0
tt0028978,2,Harlem on the Prairie,USc\N,imdbDisplay,\N,0
tt0028978,3,Bad Man of Harlem,USc\N,working,\N,0
tt0028980,3,Harvest,USc\N,\N,\N,0
tt0028981,18,Hawaiian Holiday,USc\N,imdbDisplay,\N,0
tt0028982,2,He Was Her Man,USc\N,imdbDisplay,\N,0
tt0028983,5,Head Over Heels in Love,USc\N,\N,\N,0
tt0028984,5,West of Broadway,USc\N,working,\N,0
tt0028984,6,Headin' East,USc\N,imdbDisplay,\N,0
tt0028985,2,Robin Hood Jr.,USc\N,working,\N,0
tt0028985,3,Headline Crasher,USc\N,imdbDisplay,\N,0
tt0028986,2,Heart of the Rockies,USc\N,imdbDisplay,\N,0
tt0028987,3,Hearts Are Thumps,USc\N,imdbDisplay,\N,0
tt0028988,15,Heidi,USc\N,imdbDisplay,\N,0
tt0028992,3,Her Husband Lies,USc\N,imdbDisplay,\N,0
tt0028993,4,Her Husband's Secretary,USc\N,imdbDisplay,\N,0
tt0028994,2,Here's Flash Casey,USc\N,imdbDisplay,\N,0
tt0028997,2,House in the Country,USc\N,working,\N,0
tt0028997,4,Hideaway,USc\N,imdbDisplay,\N,0
tt0028998,10,The Kangaroos,USc\N,working,\N,0
tt0028998,5,High Flyers,USc\N,imdbDisplay,\N,0
tt0028999,2,High Hat,USc\N,imdbDisplay,\N,0
tt0029000,12,Jerome Kern and Oscar Hammerstein's High Wide and Handsome,USc\N,\N,complete title,0
tt0029000,21,High Wide and Handsome,USc\N,imdbDisplay,\N,0
tt0029001,4,Hills of Old Wyoming,USc\N,imdbDisplay,\N,0
tt0029002,4,History Is Made at Night,USc\N,imdbDisplay,\N,0
tt0029003,2,The Hit Parade,USc\N,imdbDisplay,\N,0
tt0029003,5,We're on the Air,USc\N,working,\N,0
tt0029003,8,I'll Pick a Star,USc\N,\N,reissue title,0
tt0029003,9,I'll Reach for a Star,USc\N,tv,reissue title,0
tt0029004,6,Hit the Saddle,USc\N,imdbDisplay,\N,0
tt0029005,2,Hittin' the Trail for Home,USc\N,working,\N,0
tt0029005,4,Hittin' the Trail,USc\N,imdbDisplay,\N,0
tt0029006,14,Hitting a New High,USc\N,imdbDisplay,\N,0
tt0029006,1,It Never Happened Before,USc\N,working,\N,0
tt0029007,3,I Have Lost My Husband,USc\N,\N,\N,0
tt0029008,4,Hold 'Em Navy,USc\N,imdbDisplay,\N,0
tt0029009,4,Looking for Trouble,USc\N,working,\N,0
tt0029009,6,Wings Over Wyoming,USc\N,\N,reissue title,0
tt0029009,7,Hollywood Cowboy,USc\N,imdbDisplay,\N,0
tt0029010,4,Hollywood Hotel,USc\N,imdbDisplay,\N,0
tt0029011,4,Hollywood Round-Up,USc\N,imdbDisplay,\N,0
tt0029011,5,Hollywood Roundup,USc\N,\N,alternative spelling,0
tt0029012,2,Hollywood Stadium Mystery,USc\N,imdbDisplay,\N,0
tt0029013,2,The Holy Oath,USc\N,imdbDisplay,\N,0
tt0029013,3,Di heylige Shvue,UScyi,alternative,YIVO translation,0
tt0029014,2,The Holy Terror,USc\N,imdbDisplay,\N,0
tt0029019,4,Forgotten Hero,USc\N,working,\N,0
tt0029019,5,Hoosier Schoolboy,USc\N,imdbDisplay,\N,0
tt0029020,2,Hopalong Rides Again,USc\N,imdbDisplay,\N,0
tt0029021,2,Hospitaliky,USc\N,imdbDisplay,\N,0
tt0029022,3,The Hot Air Salesman,USc\N,imdbDisplay,\N,0
tt0029023,3,Hot Water,USc\N,imdbDisplay,\N,0
tt0029024,4,Hotel Haywire,USc\N,imdbDisplay,\N,0
tt0029025,6,Hotel Kikelet,USc\N,imdbDisplay,\N,0
tt0029026,1,The Hound and the Rabbit,USc\N,imdbDisplay,\N,0
tt0029026,2,Happy Harmonies #31: The Hound and the Rabbit,USc\N,\N,series title,0
tt0029026,3,Happy Harmonies (1936-1937 Season) #6: The Hound and the Rabbit,USc\N,\N,series title,0
tt0029027,1,House Cleaning Blues,USc\N,imdbDisplay,\N,0
tt0029028,1,The House of Secrets,USc\N,imdbDisplay,\N,0
tt0029030,9,The Hurricane,USc\N,imdbDisplay,\N,0
tt0029034,5,I Cover the War!,USc\N,imdbDisplay,\N,0
tt0029035,1,I Likes Babies and Infinks,USc\N,imdbDisplay,\N,0
tt0029036,13,I Met Him in Paris,USc\N,imdbDisplay,\N,0
tt0029037,2,I Never Changes My Altitude,USc\N,imdbDisplay,\N,0
tt0029038,1,I Only Have Eyes for You,USc\N,imdbDisplay,\N,0
tt0029039,10,City People,USc\N,working,\N,0
tt0029039,7,I Promise to Pay,USc\N,imdbDisplay,\N,0
tt0029040,9,I Wanna Be a Sailor,USc\N,imdbDisplay,\N,0
tt0029041,2,I Want to Be a Boarder,USc\N,imdbDisplay,\N,0
tt0029042,1,I Want to Be a Mother,USc\N,imdbDisplay,\N,0
tt0029042,2,Ich will zein a Mame,UScyi,alternative,\N,0
tt0029042,3,Ikh vil zayn a Mame,UScyi,alternative,YIVO translation,0
tt0029043,15,I'll Take Romance,USc\N,imdbDisplay,\N,0
tt0029044,2,Hell on Ice,USc\N,working,\N,0
tt0029044,7,Idol of the Crowds,USc\N,imdbDisplay,\N,0
tt0029046,1,Grampy & the Impractical Joker,USc\N,\N,poster title,0
tt0029046,3,The Impractical Joker,USc\N,imdbDisplay,\N,0
tt0029047,16,In Old Chicago,USc\N,imdbDisplay,\N,0
tt0029050,14,Internes Can't Take Money,USc\N,imdbDisplay,\N,0
tt0029052,1,Island Captives,USc\N,imdbDisplay,\N,0
tt0029053,3,It Can't Last Forever,USc\N,imdbDisplay,\N,0
tt0029054,1,It Could Happen to You,USc\N,imdbDisplay,\N,0
tt0029054,3,Gangs of New York,USc\N,working,\N,0
tt0029054,4,It Might Happen to You,USc\N,working,\N,0
tt0029055,4,It Happened Out West,USc\N,imdbDisplay,\N,0
tt0029056,2,Once a Hero,USc\N,working,\N,0
tt0029056,5,It Happened in Hollywood,USc\N,imdbDisplay,\N,0
tt0029057,10,It's All Yours,USc\N,imdbDisplay,\N,0
tt0029058,18,A Gentleman After Midnight,USc\N,working,\N,0
tt0029058,1,It's Love I'm After,USc\N,imdbDisplay,\N,0
tt0029058,9,Gentlemen After Midnight,USc\N,working,\N,0
tt0029059,3,It's Not Cricket,USc\N,imdbDisplay,\N,0
tt0029061,2,Jail Bait,USc\N,imdbDisplay,\N,0
tt0029064,6,Dark Sands,USc\N,imdbDisplay,\N,0
tt0029065,2,The Jester,USc\N,\N,\N,0
tt0029066,2,Jim Hanvey Detective,USc\N,imdbDisplay,\N,0
tt0029068,5,The Great John Ericsson,USc\N,\N,\N,0
tt0029069,6,John Meade's Woman,USc\N,imdbDisplay,\N,0
tt0029070,6,Join the Marines,USc\N,imdbDisplay,\N,0
tt0029071,4,Jungle Menace,USc\N,imdbDisplay,\N,0
tt0029074,5,Learn from Experience Part II,USc\N,imdbDisplay,\N,0
tt0029076,2,Kathleen,USc\N,\N,\N,0
tt0029077,6,Children in the Wind,USc\N,imdbDisplay,\N,0
tt0029078,1,Keep Fit,USc\N,imdbDisplay,\N,0
tt0029079,2,Dem khazns Zundyl,UScyi,\N,informal title,0
tt0029079,3,The Cantor's Son,USc\N,imdbDisplay,\N,0
tt0029080,22,Kid Galahad,USc\N,imdbDisplay,\N,0
tt0029080,5,The Battling Bellhop,USc\N,tv,\N,0
tt0029081,8,King Solomon's Mines,USc\N,imdbDisplay,\N,0
tt0029082,3,Grand Passion,USc\N,working,\N,0
tt0029082,6,Romance in Paris,USc\N,working,\N,0
tt0029082,7,The King and the Chorus Girl,USc\N,imdbDisplay,\N,0
tt0029083,1,Czar of the Slot Machines,USc\N,working,\N,0
tt0029083,2,King of Gamblers,USc\N,imdbDisplay,\N,0
tt0029084,2,Cleared for Action,USc\N,\N,informal English title,0
tt0029087,26,Knight Without Armor,USc\N,\N,\N,0
tt0029087,2,Jacques Feyder's Knight Without Armor,USc\N,\N,complete title,0
tt0029088,3,Love Only Me,USc\N,\N,\N,0
tt0029089,4,Lullaby,USc\N,\N,\N,0
tt0029091,2,Koo Koo Korrespondance Skool,USc\N,imdbDisplay,\N,0
tt0029093,13,The Kreutzer Sonata,USc\N,\N,new title,0
tt0029094,2,Queen of the Suburbs,USc\N,\N,\N,0
tt0029094,3,Queen of the Market Place,USc\N,\N,informal English title,0
tt0029094,5,Ghetto Queen,USc\N,\N,\N,0
tt0029096,2,The Lottery Prince,USc\N,\N,informal English title,0
tt0029097,4,As Dream and Shadow...,USc\N,imdbDisplay,\N,0
tt0029098,3,Two Prisoners,USc\N,\N,informal English title,0
tt0029099,3,Borrowed Chateau,USc\N,\N,informal English title,0
tt0029099,4,The Borrowed Castle,USc\N,\N,informal English title,0
tt0029101,3,The Laugh Doctor,USc\N,\N,informal English title,0
tt0029102,2,Lady Behave!,USc\N,imdbDisplay,\N,0
tt0029103,1,The Lady Escapes,USc\N,imdbDisplay,\N,0
tt0029104,2,The Lady Fights Back,USc\N,imdbDisplay,\N,0
tt0029105,3,Lady from Lisbon,USc\N,imdbDisplay,\N,0
